example_id,reply_id,brand,conversation_id,customer_message,text,historical_brand_reply,conversation_context,created_at,split_group,split,intent,ambiguity,label_source,action
146828,146826,Uber_Support,146826,Thank you [USER] [USER] for snatching away my money without allowing me to ride the taxi. Hope you choke on it and die.,thank you for snatching away my money without allowing me to ride the taxi. hope you choke on it and die.,[USER] We're sorry to hear this was your experience. Please send us a note via [URL] so we can assist.,,Fri Nov 24 14:24:56 +0000 2017,2535,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146827,146829,Uber_Support,146826,[USER] Need money back pls babu,need money back pls babu,[USER] Sorry to hear about that! Send us a DM with your email address so we can follow up.,customer: Thank you [USER] [USER] for snatching away my money without allowing me to ride the taxi. Hope you choke on it and die. | support: [USER] We're sorry to hear this was your experience. Please send us a note via [URL] so we can assist.,Fri Nov 24 14:31:19 +0000 2017,2535,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146832,146830,Uber_Support,146830,"[USER] [USER] [USER] My Pune Airport booking got cancelled automatically today after driver was assigned. When I tried to book within 15 secs of cancellation, rates increased by ₹150 for same destination. Not Fair!!!","my pune airport booking got cancelled automatically today after driver was assigned. when i tried to book within 15 secs of cancellation, rates increased by ₹150 for same destination. not fair!!!",[USER] We're so sorry for the trouble. Send us a note via [URL] so we can assist.,,Fri Nov 24 14:23:00 +0000 2017,2537,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146831,146833,Uber_Support,146830,[USER] I already reported the issue using Uber India app in the cancelled trip,i already reported the issue using uber india app in the cancelled trip,[USER] We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,"customer: [USER] [USER] [USER] My Pune Airport booking got cancelled automatically today after driver was assigned. When I tried to book within 15 secs of cancellation, rates increased by ₹150 for same destination. Not Fair!!! | support: [USER] We're so sorry for the trouble. Send us a note via [URL] so we can assist.",Fri Nov 24 14:31:13 +0000 2017,2537,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146835,146836,Uber_Support,146830,[USER] I don’t see any email,i don’t see any email,"[USER] Sorry to hear about the delay, Shamit! We can confirm that a member of our team has recently followed up with your support inquiry both in-app via the Help tab and within the email address linked to your account.","customer: [USER] [USER] [USER] My Pune Airport booking got cancelled automatically today after driver was assigned. When I tried to book within 15 secs of cancellation, rates increased by ₹150 for same destination. Not Fair!!! | support: [USER] We're so sorry for the trouble. Send us a note via [URL] so we can assist. | customer: [USER] I already reported the issue using Uber India app in the cancelled trip | support: [USER] We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.",Fri Nov 24 20:15:21 +0000 2017,2537,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146843,146842,Uber_Support,146842,[USER] I have just had a trip cancelled by a driver and have still been charged?? This is not acceptable,i have just had a trip cancelled by a driver and have still been charged?? this is not acceptable,[USER] Here to help! Send us a note via [URL] so our team can connect.,,Fri Nov 24 14:23:20 +0000 2017,2542,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146857,146856,Uber_Support,146856,"Uhoh, email spam from [USER]? failed mail merge [USER]?","uhoh, email spam from ? failed mail merge ?",[USER] Here to help. Send us a note at [URL] so our team can connect.,,Fri Nov 24 14:11:02 +0000 2017,2548,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146859,146858,Uber_Support,146858,[USER] Wish I could but your page isn’t supported on my iPhone. [URL],wish i could but your page isn’t supported on my iphone.,[USER] We apologize for the trouble! Send us a DM with your email address and we'll connect.,customer: First and last time for [USER] schedule a ride. Seems you know how to take the reservation but haven’t figured out how to fulfill request. Thanks for the expensive airport parking! | support: [USER] We're here to help! Please reach out to [URL] and fill out the 4 boxes at the bottom so we can get in touch.,Fri Nov 24 14:16:30 +0000 2017,2549,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146861,146860,Uber_Support,146858,First and last time for [USER] schedule a ride. Seems you know how to take the reservation but haven’t figured out how to fulfill request. Thanks for the expensive airport parking!,first and last time for schedule a ride. seems you know how to take the reservation but haven’t figured out how to fulfill request. thanks for the expensive airport parking!,[USER] We're here to help! Please reach out to [URL] and fill out the 4 boxes at the bottom so we can get in touch.,,Fri Nov 24 14:08:20 +0000 2017,2549,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146872,146871,Uber_Support,146871,"[USER] why does it take forever for a driver to change his partner. After I hv filled d SSA form for almost 2 wks, it's still not done","why does it take forever for a driver to change his partner. after i hv filled d ssa form for almost 2 wks, it's still not done",[USER] We're here to help! Please send us a note via [URL] so we can connect.,,Fri Nov 24 14:14:37 +0000 2017,2554,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146875,146873,Uber_Support,146873,[USER] [USER] your email support is taking too long to even close accident incident,your email support is taking too long to even close accident incident,[USER] A member of our team will follow up via in-app support as soon as possible. Thank you for your patience.,customer: [USER] met with an accident due to rash driving of #uberdriver . What is the pre screen process ? Or anyone can become a driver ? [URL] | support: [USER] We take this very seriously. Please send us a DM with your email address so we can connect ASAP. | customer: [USER] __email__ | support: [USER] Appreciate you providing us with this information. We're going to have a member of our team follow up with you via the in-app/email contact you previously created shortly. Your continued patience is greatly appreciated.,Fri Nov 24 13:56:27 +0000 2017,800,train,safety_and_conduct,False,keyword_bootstrap_NOT_HUMAN,ESCALATE
146874,146876,Uber_Support,146873,[USER] [USER] how is this an apt reply ? When my life was at stake ? [USER] [URL],how is this an apt reply ? when my life was at stake ?,"[USER] We're sorry to hear about the trouble, Gaurav. Please continue to follow up with us through in-app support as they'll be your best point of contact. We appreciate your understanding.",customer: [USER] __email__ | support: [USER] Appreciate you providing us with this information. We're going to have a member of our team follow up with you via the in-app/email contact you previously created shortly. Your continued patience is greatly appreciated. | customer: [USER] [USER] your email support is taking too long to even close accident incident | support: [USER] A member of our team will follow up via in-app support as soon as possible. Thank you for your patience.,Sat Nov 25 09:46:16 +0000 2017,800,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146878,146877,Uber_Support,146873,[USER] __email__,__email__,[USER] Appreciate you providing us with this information. We're going to have a member of our team follow up with you via the in-app/email contact you previously created shortly. Your continued patience is greatly appreciated.,customer: [USER] met with an accident due to rash driving of #uberdriver . What is the pre screen process ? Or anyone can become a driver ? [URL] | support: [USER] We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Wed Nov 22 15:00:22 +0000 2017,800,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146880,146879,Uber_Support,146873,[USER] met with an accident due to rash driving of #uberdriver . What is the pre screen process ? Or anyone can become a driver ? [URL],met with an accident due to rash driving of #uberdriver . what is the pre screen process ? or anyone can become a driver ?,[USER] We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,,Wed Nov 22 14:55:01 +0000 2017,800,train,safety_and_conduct,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
146882,146881,Uber_Support,146881,[USER] I’ve already done so on the trip help and the first link you sent. But I know I’m going to be bitterly disappointed and let down by you again. Having to cancel a trip because it’s out of the way is wat cabbies do and I feel disgusting for doing the same.,i’ve already done so on the trip help and the first link you sent. but i know i’m going to be bitterly disappointed and let down by you again. having to cancel a trip because it’s out of the way is wat cabbies do and i feel disgusting for doing the same.,[USER] Hi there! We're sorry for the trouble! We're currently reviewing your email and will follow up shortly. We appreciate your patience!,customer: [USER] you can clearly see I was on destination. This is so ridiculous [URL] | support: [USER] We're sorry to hear about the trouble. Send us a note at the following link and a member of our team will reach out - [URL],Fri Nov 24 14:09:30 +0000 2017,2559,train,other_general_feedback,True,keyword_bootstrap_NOT_HUMAN,ESCALATE
